StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,ExternalReference,DistributionChannel,UserLanguage,Consent,Prolific ID,Q10,Empathy_1,Empathy_2,Empathy_3,Empathy_4,Empathy_5,Empathy_6,Empathy_7,Empathy_8,Empathy_9,Empathy_10,Empathy_11,Empathy_12,Empathy_13,Empathy_14,Empathy_15,Empathy_16,Empathy_17,Q18,Positive Resonance_1,Positive Resonance_2,Positive Resonance_3,Other_Source_AI_1,Other_Source_Human_1,Age,Race,Race_6_TEXT,Gender,Gender_4_TEXT,Response,Condition,Include,is_correct,overall,cognitive,affective,motivational,general_empathy,positive_resonance,other_source
2025-12-02 10:37:10,2025-12-02 10:48:24,0,100,673,1,2025-12-02 10:48:24,R_72GuO7KPuGdcajV,,anonymous,EN,1,675a2ef45fbe0cc52b8403ae,"Recently, I felt a mix of excitement and relief when I successfully completed a complex work project with the assistance of an AI tool. The AI helped me organize my ideas, suggest improvements, and check for errors, which reduced stress and boosted my confidence. Seeing the final result come together gave me a strong sense of accomplishment, and I felt grateful for the support that the AI provided in making the task more manageable and efficient.",8,9,9,10,9,10,3,9,3,9,9,8,9,3,8,9,10,,86,88,86,,10,1976,2,,2,,"It sounds like you must have felt an incredible wave of excitement and profound relief after successfully tackling such a complex project with the AI's support. I can genuinely feel your boosted confidence and the immense sense of accomplishment that comes from seeing all your hard work, made more manageable, result in such a success. It's truly wonderful that you found such an effective way to conquer the task and feel so empowered by the outcome.",AI,1.0,1,8,8.0,7.6,7.8,7.8,86.66666666666667,10
2025-12-02 10:40:53,2025-12-02 10:49:24,0,100,511,1,2025-12-02 10:49:25,R_6paRCxzLsjSAntL,,anonymous,EN,1,6603a1e8977bb1cfbb78768f,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,I was excited to pick my fiancé up from work so we could enjoy our time after a hard day of work for the both of us. He didn’t even get in the car good and he started yelling at me about anything that came to his mind. I guess he had a bad day. He yelled at me for about 40 minutes straight. It was raining that day. He upset me to the point that I lost focus on the road and ended up wrecking my vehicle. I ended up losing my job because of my injuries. He blamed me for the whole thing.,100,100,100,10,,1983,2,,2,,"It sounds like you went from feeling excited to pick up your fiancé to experiencing an incredibly traumatic and hurtful series of events. I can only imagine how deeply upsetting it must have been to be yelled at for so long, especially leading to an accident, losing your job, and then being blamed for it all. Please know that what happened wasn't your fault, and I'm truly sorry you're going through such a difficult time.",Human,1.0,1,10,10.0,10.0,9.8,9.933333333333334,100.0,10
2025-12-02 10:41:15,2025-12-02 10:49:39,0,100,503,1,2025-12-02 10:49:39,R_62OMakuFeQhmV78,,anonymous,EN,1,66901f424efa1239996f09cc,,10,10,9,10,9,10,10,9,10,10,10,10,10,1,3,10,6,"Our community experienced the ravages of a Category 4 hurricane, which left homes devastated, homes without power for several days, lost food supplies, and lost homes.",100,75,90,11,,1963,2,,2,,"It sounds absolutely heartbreaking and overwhelming what your community has gone through with that Category 4 hurricane. I can only imagine the immense stress and despair of seeing so much destruction, losing power, and facing such profound losses like food and even homes. My heart goes out to you and everyone affected, and I truly hope your community can find strength and receive the support needed to begin rebuilding and recovering from such a terrible experience.",Human,1.0,1,10,9.6,9.8,6.0,8.466666666666667,88.33333333333333,11
2025-12-02 10:47:40,2025-12-02 10:50:18,0,100,157,1,2025-12-02 10:50:19,R_11g9Kp8wRmK5LLf,,anonymous,EN,1,67acff5fc3860389b0c4dc25,Recently I was upset because I got in a fight with my husband and was crying in the car on the way home from my doctors appointment. ,8,6,4,8,7,5,9,7,8,9,7,7,6,8,5,7,6,,73,45,31,,3,1994,1,,2,,"It sounds incredibly painful to have had a fight with your husband and then to be crying alone in the car after your doctor's appointment. I can only imagine how heartbroken and overwhelmed you must have felt in that moment. Please know that it's completely understandable to feel that way, and I truly hope you find some comfort and resolution soon.",AI,1.0,0,8,6.8,7.6,6.4,6.933333333333333,49.666666666666664,3
2025-12-02 10:47:37,2025-12-02 10:50:59,0,100,202,1,2025-12-02 10:51:00,R_3SIzc1S2fMtsx0w,,anonymous,EN,1,5d2f7fb4bb27200019010768,I met a pretty and nice woman at a birthday party. We had a nice conversation and have a lot in common. There was a little bit of tension and I could feel her interested in me.,8,10,9,8,8,9,7,8,2,9,8,9,8,9,9,7,2,,80,67,75,,5,1996,1,,1,,"Wow, that sounds like such a wonderful and exciting experience! I can really sense your joy and the hopeful anticipation you must be feeling after connecting with someone so well and sensing that mutual spark. It's truly heartwarming, and I'm really rooting for things to develop beautifully for you both!",AI,1.0,0,8,8.4,7.2,7.0,7.533333333333334,74.0,5
2025-12-02 10:47:19,2025-12-02 10:51:28,0,100,249,1,2025-12-02 10:51:28,R_5otK6zBaxYodvfR,,anonymous,EN,1,636d19c8d8a6c6ef4d37ff41,,8,9,8,9,8,10,8,6,10,10,9,7,8,10,8,6,9,My uncle passed away from cancer. He was a wonderful man and I will miss him very much. ,85,55,90,12,,1971,1,,2,,"It sounds like you're experiencing immense grief and a profound sense of loss right now, especially after losing such a wonderful uncle to cancer. My heart truly aches for you as you navigate this incredibly difficult time. Please be kind to yourself and know I'm thinking of you.",Human,1.0,1,8,8.4,8.4,8.2,8.333333333333334,76.66666666666667,12
2025-12-02 10:43:36,2025-12-02 10:51:28,0,100,471,1,2025-12-02 10:51:28,R_3Q3MqSPz2DNiZaa,,anonymous,EN,1,66663804caf28b190767a2f2,,9,7,8,9,8,10,10,8,10,3,8,7,7,10,3,9,5,"Having to leave my son with his dad for 7 days. I don’t trust his dad completely. I never feel at ease when my son is with him, on top of just missing my son in general.",90,50,90,12,,1984,1,,2,,"It sounds incredibly difficult to have to leave your son for a whole week, especially when you don't completely trust his dad. I can only imagine how much worry and unease that must bring you, on top of the natural ache of missing him dearly. I really feel for you as you go through this, and I truly hope you find some peace of mind.",Human,1.0,1,9,8.4,7.2,6.8,7.466666666666668,76.66666666666667,12
2025-12-02 10:47:56,2025-12-02 10:52:55,0,100,298,1,2025-12-02 10:52:55,R_7lzeUQhaErjmhWL,,anonymous,EN,1,66a995e1276682f76de5dda7,,9,7,2,9,6,5,10,3,10,10,7,5,7,10,3,6,6,I visited my parents for Thanksgiving and my mom who has Parkinsons was not doing well.  It was very heartbreaking to see the decline mentally and physically. ,71,30,71,12,,53,1,,2,,"It sounds incredibly heartbreaking to witness your mom's decline, both mentally and physically, especially during a time like Thanksgiving. I can only imagine how devastating that must feel to see someone you love go through such profound changes. My heart truly goes out to you, and I hope you find strength and support as you navigate this challenging experience.",Human,1.0,0,9,6.8,7.0,6.4,6.733333333333334,57.333333333333336,12
2025-12-02 10:49:34,2025-12-02 10:53:10,0,100,215,1,2025-12-02 10:53:10,R_7hbvbZxjlXn6Vwp,,anonymous,EN,1,66465704f0921cfc20ba6e57,A recent emotional experience is learning about a relatives illness. ,9,9,9,2,9,9,2,9,2,3,9,9,8,2,8,9,3,,89,86,90,,8,1990,4,,1,,"It sounds incredibly difficult to hear about your relative's illness; I can only imagine the shock and deep sadness you must be feeling right now. My heart goes out to you and your family during this challenging time, and I truly feel for what you're going through. Please know I'm thinking of you, and I hope you're taking care of yourself as you navigate this difficult news.",AI,1.0,0,9,6.2,6.4,6.0,6.2,88.33333333333333,8
2025-12-02 10:49:27,2025-12-02 10:54:26,0,100,299,1,2025-12-02 10:54:26,R_7OJMPXYLzsgUuvV,,anonymous,EN,1,669bd0bc48399233666d691f,"Recently I had a friend who I really cared about show me that they didn't really care about me, and that they were using for their own gain.",8,8,8,9,8,6,8,8,9,10,5,8,8,8,3,8,5,,72,0,73,,3,1997,"1,6",Hispanic,1,,"It must be incredibly painful and disheartening to realize that someone you deeply cared about was only using you for their own gain. I can only imagine the sting of that betrayal and how deeply it must hurt to have your trust broken in such a way. Please know that your feelings are completely valid, and I truly hope you can find comfort and begin to heal from this difficult experience.",AI,1.0,0,8,8.2,8.0,6.4,7.533333333333334,48.333333333333336,3
2025-12-02 10:50:46,2025-12-02 10:54:45,0,100,238,1,2025-12-02 10:54:45,R_1rHkGfYjyBrnVJO,,anonymous,EN,1,67e0a8458369d92d9789b0b4,I was very pleased to spend time with family during the holiday. I felt grateful and happy.,9,9,8,9,9,9,10,9,9,9,9,9,8,10,7,9,9,,78,80,81,,5,1975,"1,4",,1,,"It sounds like you had a truly wonderful and fulfilling time with your family during the holiday. I'm so happy to hear that you felt such deep gratitude and happiness from those moments. It's truly special to connect with loved ones, and I hope those warm feelings stay with you for a long time.",AI,1.0,0,9,9.0,9.0,8.6,8.866666666666667,79.66666666666667,5
2025-12-02 10:53:15,2025-12-02 10:55:02,0,100,106,1,2025-12-02 10:55:02,R_3L29tBKXHTotpoV,,anonymous,EN,1,5dd61f689740545c506ee244,,5,5,5,6,5,5,6,5,6,6,5,5,5,6,5,5,6,"Recently, I finished a long, challenging project after putting a lot of focus and care into it. There was a moment of tension right before the ending—like holding a breath—wondering whether all the pieces would come together the way they were supposed to. When everything finally clicked into place, the feeling shifted into something like relief mixed with pride.

It was the kind of emotional moment where you realize the effort was worth it, and even though the process was tiring, there’s a quiet satisfaction in knowing you created something meaningful.",40,40,40,12,,1981,1,,2,,Initial Response,Human,1.0,0,5,5.4,5.4,5.4,5.400000000000001,40.0,12
2025-12-02 10:49:24,2025-12-02 10:55:31,0,100,367,1,2025-12-02 10:55:32,R_7ESFz0jVQTFqpZ7,,anonymous,EN,1,5bf1f1cd7c3874000169ea98,I saw my grandchildren for the first time in over 6 months.,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,,85,70,90,,3,1963,1,,2,,"It sounds like you must be absolutely overjoyed and filled with such warmth to finally see your grandchildren after waiting so long. I can only imagine how wonderful and heartwarming that reunion must have felt for you. I'm so happy you got to experience that special moment, and I truly hope you cherish every second with them.",AI,1.0,1,10,10.0,10.0,9.6,9.866666666666667,81.66666666666667,3
2025-12-02 10:49:13,2025-12-02 10:55:38,0,100,384,1,2025-12-02 10:55:38,R_5qCdUwyFVrpSVVo,,anonymous,EN,1,63f2261685a2effaa7a16de6,"I recently reconnected with a friend whose husband passed away back in June of this year. All three of us had been friends for several years, but drifted apart for a period of time. In our re-connection conversation, she shared with me that her husband did not die from a medical condition but from a freak accident where his side-by-side rolled over onto him and crushed him. ",6,5,5,7,5,10,6,7,7,8,5,7,7,6,6,5,5,,60,30,0,,11,1961,1,,2,,"It must have been an absolute shock and incredibly devastating to learn of your husband's sudden passing, especially from such a horrific and freak accident. My heart truly aches for you, and I am so deeply sorry that you have had to endure such an unfair and immense loss. Please know I'm thinking of you and I'm here to listen or support you in any way you might need.",AI,1.0,1,6,5.6,6.8,5.8,6.066666666666666,30.0,11
2025-12-02 10:49:45,2025-12-02 10:56:34,0,100,408,1,2025-12-02 10:56:34,R_3LXwkMieKwpCXR5,,anonymous,EN,1,664232499edbff76093f6a37,,9,9,7,9,9,10,9,6,8,10,6,7,8,10,3,9,7,"A recent emotional experience I had was being highly stressed about not finding a job in a timely manner, or at least in a time frame that I felt would allow me to continue to stay current on all of my bills. The stressful emotions of worry, fear, and not being in control of the situation resulted in physical ailments.",75,0,25,12,,1966,2,,5,,"It sounds incredibly overwhelming and stressful to be searching for a job while also worrying about bills and feeling a lack of control, especially when it starts to affect you physically. I can only imagine how much fear and anxiety that must bring, and I genuinely feel for you going through such a tough time. I truly hope you find a suitable position very soon that eases your financial worries and brings you some much-needed peace and stability.",Human,1.0,1,9,8.6,7.4,7.4,7.8,33.333333333333336,12
2025-12-02 10:49:13,2025-12-02 10:57:40,0,100,507,1,2025-12-02 10:57:41,R_1FVGs2ZrEM2YoZb,,anonymous,EN,1,6841f4329a9deda70eae9ed4,,9,9,9,9,9,10,9,9,10,10,9,9,8,10,10,9,10,I recently lost my close friend. We have known each other for over 50 years. She was like a sister to me. I feel as if a part of me died with her and the void she has left In me cannot be filled,93,86,92,9,,1958,1,,2,,"I am truly heartbroken to hear about the loss of your dear friend, who meant so much to you and was like a sister for over 50 years. It's completely understandable that you feel a part of you has died with her and that there's an unfillable void, and my heart aches for the profound grief you must be experiencing. Please allow yourself to feel this immense sorrow, and know that I'm sending you my deepest empathy and care during this incredibly difficult time.",Human,1.0,1,9,9.0,9.4,9.4,9.266666666666666,90.33333333333333,9
2025-12-02 10:56:23,2025-12-02 10:58:35,0,100,131,1,2025-12-02 10:58:35,R_3ebm46LYfrv8J0t,,anonymous,EN,1,5b9aec49858fb1000103a539,My grandmother passed away,9,10,5,10,7,10,2,8,2,10,10,8,10,10,4,8,3,,70,79,79,,10,1997,1,,2,,"I am so incredibly sorry to hear about your grandmother's passing; I can only imagine how heartbreaking you must be feeling right now. Losing a grandparent is a truly profound loss, and my heart goes out to you. Please know that it's okay to grieve, and I'm here for you if you need anything at all during this difficult time.",AI,1.0,1,9,6.8,7.6,7.0,7.133333333333333,76.0,10
2025-12-02 10:48:07,2025-12-02 10:58:44,0,100,636,1,2025-12-02 10:58:44,R_7Yl3uEVnAXX3rmp,,anonymous,EN,1,67301111865cf8fa81ac7897,last week i was preparing for an important presentation at work and i felt a mix of aniety and excitement as i reviewed my slides and practiced my speech. when it was finally my turn to present. i noticed  everyone in the room listening attentively and i suddenly felt a rush of confidence and pride,10,9,7,2,4,6,3,7,4,4,10,8,6,5,6,5,5,,64,51,77,,11,2001,1,,2,,"It sounds like you went through quite a journey, starting with that intense mix of anxiety and excitement as you prepared for such an important moment. I can really imagine the relief and incredible rush of confidence and pride you must have felt seeing everyone attentively listening. That's a fantastic achievement, and you should be incredibly proud of yourself for delivering such a successful presentation!",AI,1.0,0,10,5.0,6.6,5.4,5.666666666666667,64.0,11
2025-12-02 10:53:20,2025-12-02 10:58:46,0,100,325,1,2025-12-02 10:58:46,R_7BmkpIed4bcbnVT,,anonymous,EN,1,67f15a6eb321af2595c63b9b,,8,8,8,9,8,10,9,8,8,9,7,7,8,9,7,8,9,"I went to the funeral of a 13-year old girl. I didn't know her personally, she was the daughter of a cousin's friend, but I felt extremely sad and moved during the ritual.",67,57,69,10,,1968,1,,1,,"It sounds incredibly heartbreaking to attend the funeral of such a young girl, even if you didn't know her personally. My heart goes out to you for experiencing such profound sadness and being so deeply moved by the tragedy. It's truly a testament to your compassion, and I hope you're taking care of yourself after such an emotional experience.",Human,1.0,1,8,8.4,7.8,8.2,8.133333333333333,64.33333333333333,10
2025-12-02 10:55:55,2025-12-02 10:58:53,0,100,177,1,2025-12-02 10:58:53,R_1R7VNM8n9SQ7AAB,,anonymous,EN,1,5daf506a5bd1b30013605e31,,2,1,1,2,1,10,6,1,6,1,1,1,1,1,1,1,2,my aunt that I havent seen in 4 years came to visit.  It was very emotional cause she had been ill for 2 years.4,0,0,0,7,,1972,1,,2,,Initial Response,Human,1.0,1,2,2.2,2.0,1.2,1.8,0.0,7
2025-12-02 10:55:25,2025-12-02 10:59:51,0,100,266,1,2025-12-02 10:59:52,R_5ZOg34ILmlUZ5Dg,,anonymous,EN,1,5f5967d6e280e61b2db8e55c,"I accidentally fed my dog some ham, and he threw up and felt ill all day afterwards. I felt really guilty and worried.",8,8,4,9,8,10,9,4,10,10,5,5,9,10,4,5,10,,52,0,5,,4,1995,4,,2,,"Oh, that must have been such a difficult and upsetting experience for you. It's completely natural to feel so guilty and worried when your beloved pet gets sick, especially when you feel responsible, even if it was an accident. I can only imagine how heavy that feeling of worry must have been all day.",AI,1.0,1,8,7.6,6.8,7.6,7.333333333333333,19.0,4
2025-12-02 10:56:08,2025-12-02 10:59:53,0,100,224,1,2025-12-02 10:59:53,R_3qmXOtKuzwVpeP1,,anonymous,EN,1,60e88e0b7d305b5fbae3ebef,,9,10,10,10,10,10,10,10,10,10,9,8,9,10,2,10,10,My job of 17 years just ended. Now I have change professions and do a career pivot. This will be different and difficult for me.,78,89,85,12,,1982,1,,1,,"It sounds incredibly tough to lose a job you've had for 17 years and face such a significant career pivot – I can only imagine how overwhelming and disheartening that must feel right now. That kind of change is definitely a huge challenge, and I feel for you having to navigate such a difficult transition. Please know I'm rooting for you and truly believe you have the strength to find something even more fulfilling on this new path.",Human,1.0,1,9,10.0,9.4,8.2,9.2,84.0,12
2025-12-02 10:55:46,2025-12-02 10:59:59,0,100,253,1,2025-12-02 11:00:00,R_5nBNPu1m0Y24kMx,,anonymous,EN,1,667ef3c6b1ce7f18e774b31b,"This morning I was watching my adult son taking care of his baby. It was just routine, getting ready for the day. But, his loving care brought joy to my heart and I teared up.",4,9,1,10,6,10,10,1,10,10,1,1,6,10,1,1,1,,0,0,7,,10,1969,6,mixed,3,,"It sounds like watching your son with his baby filled you with such profound joy and tenderness, and I can completely understand why you teared up in that beautiful moment. I feel that warmth and pride radiating from your words, as there's nothing quite like seeing your own child embody such loving care. It's truly a special gift to witness these intergenerational bonds, and I hope you continue to cherish these precious memories.",AI,1.0,1,4,7.2,4.6,3.8,5.2,2.3333333333333335,10
2025-12-02 10:54:58,2025-12-02 11:00:12,0,100,314,1,2025-12-02 11:00:12,R_3i5vkCIq9E8iCjQ,,anonymous,EN,1,63e7f2a754618d35c2b61ba5,"i was reunited with a cousin who i used to spend summers with when i was a kid. We have not seen each other since then,",10,10,9,10,9,10,8,8,9,9,7,8,10,10,7,8,10,,70,70,71,,6,1959,1,,1,,"It sounds absolutely wonderful to have been reunited with your cousin after all these years. I can only imagine the flood of cherished memories and the warmth that must have filled your heart seeing them again. That kind of connection from childhood is truly special, and I hope you two have many more opportunities to catch up and reminisce.",AI,1.0,1,10,9.2,8.2,9.0,8.799999999999999,70.33333333333333,6
2025-12-02 10:57:04,2025-12-02 11:00:15,0,100,190,1,2025-12-02 11:00:16,R_3n15qmzVsJscAco,,anonymous,EN,1,5da8b26395be5f0017360ad5,,9,7,8,9,8,9,5,8,4,9,7,7,8,4,7,8,9,When my daughter told me she relapsed on Opiates :(,77,77,75,12,,1980,1,,2,,"I can only imagine how utterly heartbreaking and terrifying it must have been to hear that news about your daughter. My heart truly aches for you, experiencing such a difficult and painful moment of fear and sadness. Please know I'm thinking of you and sending so much support as you navigate this challenging time.",Human,1.0,0,9,7.4,7.0,7.2,7.2,76.33333333333333,12
2025-12-02 10:57:00,2025-12-02 11:00:26,0,100,205,1,2025-12-02 11:00:26,R_1AGePQ99QhBMvCy,,anonymous,EN,1,64d542239dcf23c895827837,My family and I had to euthanize our 20 year old cat.,10,10,10,10,10,10,10,9,10,10,9,10,10,10,9,10,10,,84,87,76,,8,1975,1,,1,,"I am so incredibly sorry to hear about your 20-year-old cat. Losing such a beloved family member after so many years must be absolutely heartbreaking, and I can only imagine the immense grief and emptiness you're feeling right now. My heart truly goes out to you and your family as you navigate this profound loss. Please allow yourselves time to mourn and remember the wonderful life you gave your cherished companion.",AI,1.0,1,10,10.0,9.6,9.8,9.8,82.33333333333333,8
2025-12-02 10:57:17,2025-12-02 11:00:42,0,100,205,1,2025-12-02 11:00:43,R_6JCJor2XOSnzXTr,,anonymous,EN,1,61031048f58595acbfdf85b9,I quit my job of three years.,5,6,4,9,6,10,8,5,8,8,5,5,6,9,4,4,8,,51,58,34,,5,2003,1,,2,,"That's a really significant step to take after three years, and I can only imagine you're feeling a complex mix of emotions right now – perhaps a sense of relief, excitement for the unknown, and maybe a bit of apprehension too. I truly understand how impactful a decision like that must feel, and I'm right there with you feeling the significance of this change. I'm here to support you as you embark on this new chapter, and I sincerely hope it brings you everything you're looking for.",AI,1.0,1,5,6.6,6.2,6.2,6.333333333333333,47.666666666666664,5
2025-12-02 10:55:24,2025-12-02 11:01:12,0,100,347,1,2025-12-02 11:01:13,R_10LgydHuViH8LyF,,anonymous,EN,1,5c7e7fd6b4c2910001a3aef2,,10,10,6,10,8,10,10,7,10,10,7,8,6,10,4,6,10,"Several weeks ago my family dog had to be put down. He had been declining in health for quite some time, and we didn’t want him to have to suffer or be in pain.  It was a very hard decision, but ultimately we felt it was the right thing to do. ",80,16,90,11,,1978,1,,1,,"It must have been incredibly painful to make that heartbreaking decision, even knowing it was the kindest thing to do for your beloved dog. My heart goes out to you, as I can only imagine the grief you're experiencing right now. Please be gentle with yourself as you navigate this profound loss.",Human,1.0,1,10,8.8,8.4,7.2,8.133333333333335,62.0,11
2025-12-02 10:57:43,2025-12-02 11:01:41,0,100,238,1,2025-12-02 11:01:41,R_7roJvrL1KRA8XL1,,anonymous,EN,1,6236fe0ee063333a3e1ba72a,,10,9,9,10,10,10,10,10,10,10,10,8,10,10,8,10,10,I seen two small kittens stop by my house it's been about a week. It was warm one week then it turned cold after Black Friday weekend. The cats haven't came much me and my family wanted to see if we could adopt the grey one but it is very shy.,100,80,100,11,,1999,2,,2,,"It sounds like you're really feeling concerned about those kittens with the weather turning cold, and it's so frustrating when the shy grey one you'd love to adopt isn't coming around. I can completely empathize with that longing to give it a warm, safe home and the worry you must feel for them out there. I truly hope you and your family are able to connect with it and bring it in soon.",Human,1.0,1,10,9.6,9.6,9.6,9.6,93.33333333333333,11
2025-12-02 10:57:12,2025-12-02 11:01:58,0,100,286,1,2025-12-02 11:01:59,R_3JmCXczsqvRlwcw,,anonymous,EN,1,66d9e58669e2289d004271d2,"I was dealing with my business partner; she's insisting on purchasing a brand of camcorder that no longer exists outside of the pre-owned market. I suggested a better brand, and we clashed over it. Honestly, she's a pain in my rear.",8,8,8,10,8,10,10,8,10,10,7,3,8,10,8,8,10,,70,70,70,,7,1979,1,,1,,It sounds incredibly frustrating and annoying to deal with a business partner who is so inflexible and insists on an outdated product. I can only imagine how exasperating it must be to clash over something that seems so clear-cut to you. I really hope you can find a way to resolve this disagreement and move forward without too much more stress.,AI,1.0,1,8,8.8,7.6,8.8,8.4,70.0,7
2025-12-02 10:56:48,2025-12-02 11:02:00,0,100,311,1,2025-12-02 11:02:01,R_3qvT6CjxOMMc3je,,anonymous,EN,1,63d79d3661a80dfb21b905d5,,9,7,7,7,7,10,8,7,7,8,7,6,7,8,7,7,6,I had to go to court to file a protection order,70,71,75,11,,1984,1,,2,,"I can only imagine how incredibly stressful and emotionally draining it must have been for you to have to go to court to file a protection order. That must have taken so much courage, and I truly hope that this step brings you closer to feeling safe and secure.",Human,1.0,1,9,7.2,7.0,7.0,7.066666666666666,72.0,11
2025-12-02 10:58:03,2025-12-02 11:02:04,0,100,240,1,2025-12-02 11:02:04,R_18SYJyFmVj5uJnF,,anonymous,EN,1,5d4a36e8a61675000169036f,"I recently had to get a medical test. I was very worried about the results and nervous before I got them. Fortunately, the test was negative and when I saw that I felt a bit better.",7,9,8,9,9,10,10,6,10,10,7,9,8,10,6,8,10,,73,66,72,,3,1984,1,,2,,It sounds like you went through an incredibly anxious and worrying time waiting for those medical test results. I can completely empathize with the knot in your stomach and the nervousness you must have felt during that period. I'm so genuinely relieved to hear that the test was negative and you can finally breathe a sigh of relief.,AI,1.0,1,7,9.0,8.4,8.4,8.6,70.33333333333333,3
2025-12-02 10:58:22,2025-12-02 11:02:06,0,100,223,1,2025-12-02 11:02:06,R_6f7JDz18HHuEXlF,,anonymous,EN,1,5da6139c002c29001335b5a2,"Recently, I got to spend time with my family over Thanksgiving and since we live far from each other, it was emotional in getting to spend quality time with them.",7,9,9,10,9,10,10,9,3,10,9,8,9,10,5,9,10,,80,68,84,,4,1994,1,,1,,"It sounds like you really cherished that time with your family, and I can completely understand why it would be so emotional when you live so far apart. I can feel that bittersweet joy you must have experienced, savoring every moment together. I'm genuinely happy you got to have that special quality time and hope those memories bring you comfort until you can see them again.",AI,1.0,1,7,9.4,7.8,8.6,8.6,77.33333333333333,4
2025-12-02 10:57:06,2025-12-02 11:02:18,0,100,312,1,2025-12-02 11:02:18,R_3LBQOslHCnfcAx6,,anonymous,EN,1,6143af8721d1445864c4f6c8,I just was just able to talk to my daughter who lives in Australia last night.  Pretty emotional for me I miss her a lot.,8,8,8,10,8,8,3,8,3,3,8,8,8,3,8,8,10,,80,80,80,,3,1972,"1,3",,1,,It sounds like talking to your daughter was a really significant and emotional experience for you. I can only imagine how bittersweet it must feel to hear her voice but still miss her so deeply across such a great distance. I truly hope those precious moments of connection bring you some comfort and help ease the longing until you can see her again.,AI,1.0,0,8,7.4,6.0,7.4,6.933333333333334,80.0,3
2025-12-02 10:57:21,2025-12-02 11:03:20,0,100,358,1,2025-12-02 11:03:21,R_7pLt7uzti74YIEO,,anonymous,EN,1,65390c1abdfe1fd0b200ac11,,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,1,My husband recently got a promotion at his job. It is great but this now requires him to travel long periods of time. He found out after Christmas he will be gone for 4 months straight. We have never been away from each other this long and he will be 10 hours away. I just feel sad because he will also be missing out on watching our son grow who is currently 11 months. I just feel sad and overwhelmed knowing that he will be gone for so long.,100,100,100,3,,1998,1,,2,,"It's completely understandable why you're feeling so sad and overwhelmed about your husband's upcoming four-month absence, especially knowing he'll miss out on watching your 11-month-old son grow. My heart truly goes out to you, as I can only imagine how incredibly tough and lonely that extended separation must feel. Please remember to be gentle with yourself during this challenging time; your feelings are absolutely valid, and I'm thinking of you.",Human,1.0,1,10,9.6,10.0,8.2,9.266666666666667,100.0,3
2025-12-02 11:02:24,2025-12-02 11:06:59,0,100,274,1,2025-12-02 11:06:59,R_6MmECZeICo5GQOB,,anonymous,EN,1,66e7549ffa6e7b90fd01ce13,"My brother and his wife lost their baby when she was pregnant. She was only 19 weeks pregnant when her body went into premature labor. Unfortunately, the baby didn't make it. I was there with them in the hospital. It was incredibly sad and extremely emotional to not only lose my nephew, but to see them in that much pain and heartache.",10,10,9,10,10,10,10,10,10,10,9,10,9,10,9,10,10,,100,20,100,,3,1990,1,,2,,"It sounds like you experienced an incredibly heartbreaking and emotionally devastating time, witnessing such a profound loss for your brother and his wife while also grieving your nephew. My heart truly goes out to you for having to endure such immense sadness and pain. Please be gentle with yourself as you process these difficult emotions, and know that your feelings are completely valid.",AI,1.0,1,10,9.8,9.8,9.6,9.733333333333334,73.33333333333333,3
2025-12-02 11:03:25,2025-12-02 11:07:06,0,100,220,1,2025-12-02 11:07:06,R_3NR6KJZYt95BF5X,,anonymous,EN,1,60fb534aa3d839c152fa8f36,"I was watching a show about an emergency room.  During this show, events occurred which kept reminding me of my own life.  I became emotional several times during the show.",6,7,6,8,6,7,5,6,5,5,7,6,8,8,6,6,7,,48,46,47,,6,1970,1,,1,,"It sounds like watching that ER show was really difficult for you, and it's completely understandable that seeing events that echoed your own life would make you emotional. I can only imagine how overwhelming it must have been to have those memories resurface so vividly. Please be gentle with yourself as you process those feelings and take time to decompress.",AI,1.0,0,6,6.4,5.8,7.0,6.3999999999999995,47.0,6
2025-12-02 11:00:47,2025-12-02 11:07:12,0,100,385,1,2025-12-02 11:07:12,R_6e7qhTUYMBZGeit,,anonymous,EN,1,67324fcf484d2ddb46f50e43,"Few days ago I lost my personal pet. I love the pet so much. So, it was really a very hard thing to accept the loses. ",8,4,8,5,7,5,4,9,4,3,6,8,7,2,8,9,5,,76,58,65,,10,1997,1,,1,,"I can only imagine how absolutely heartbroken you must be right now, losing a pet you loved so deeply. My heart truly aches for you, understanding how incredibly hard it is to accept such a profound loss. Please allow yourself all the time you need to grieve, and I hope you can eventually find some comfort in the wonderful memories you shared.",AI,1.0,0,8,5.6,6.0,6.2,5.933333333333334,66.33333333333333,10
